split,sample_index,e_dim1,e_dim2,z_dim1,z_dim2,gmm_cluster_id,selected_expert_hungarian,hour,workday_or_holiday,gmm_confidence,embedding_method_e,embedding_method_z
test,223,0.038611724972724915,-0.002658759243786335,0.2638978064060211,-0.3223772644996643,1,1,7,workday,1.0,pca,pca
test,224,-0.1174778938293457,-0.14090417325496674,0.0644877552986145,-0.31579825282096863,2,0,7,workday,1.0,pca,pca
test,225,-0.296429842710495,-0.4587528705596924,-0.13600054383277893,-0.3164606988430023,2,0,8,workday,1.0,pca,pca
test,226,-0.449178010225296,-0.47866055369377136,-0.19517084956169128,-0.2265327274799347,2,0,8,workday,1.0,pca,pca
test,227,-0.4720824062824249,-0.42992115020751953,-0.27471062541007996,-0.21049313247203827,2,0,9,workday,1.0,pca,pca
test,228,-0.47376683354377747,-0.4094727039337158,-0.2494671791791916,-0.13833309710025787,2,0,9,workday,1.0,pca,pca
test,229,-0.17598673701286316,-0.06733103096485138,-0.24051985144615173,-0.07935354858636856,2,0,10,workday,1.0,pca,pca
test,230,0.004281968809664249,-0.010526436381042004,-0.1476367861032486,0.018823087215423584,1,1,10,workday,1.0,pca,pca
test,231,-0.017453113570809364,0.03643544763326645,-0.08689586818218231,0.07090962678194046,1,1,11,workday,1.0,pca,pca
test,232,0.130306676030159,0.10293163359165192,-0.05387711897492409,0.09487635642290115,1,1,11,workday,1.0,pca,pca
test,233,0.06441757082939148,0.14270302653312683,-0.08466587215662003,0.10481388866901398,1,1,12,workday,1.0,pca,pca
test,234,0.03456186503171921,0.1541731059551239,-0.10398881137371063,0.10768117755651474,1,1,12,workday,1.0,pca,pca
test,235,-0.008033283986151218,0.19341647624969482,-0.1297968626022339,0.10801327228546143,1,1,13,workday,1.0,pca,pca
test,236,0.08000414073467255,0.12434916198253632,-0.08730431646108627,0.13907712697982788,1,1,13,workday,1.0,pca,pca
test,237,1.704773421806749e-05,0.1581917703151703,-0.03783395141363144,0.15403522551059723,1,1,14,workday,1.0,pca,pca
test,238,0.034526433795690536,0.10801989585161209,-0.06344745308160782,0.13074514269828796,1,1,14,workday,1.0,pca,pca
test,239,-0.07963638752698898,0.1767842024564743,-0.13834916055202484,0.11558680236339569,1,1,15,workday,0.999998927116394,pca,pca
test,240,-0.12024107575416565,0.20541535317897797,-0.15261995792388916,0.13674242794513702,2,0,15,workday,1.0,pca,pca
test,241,-0.0931016206741333,0.26585832238197327,-0.17736481130123138,0.14309027791023254,2,0,16,workday,0.9999998807907104,pca,pca
test,242,-0.045979853719472885,0.24678531289100647,-0.11628977209329605,0.16008497774600983,1,1,16,workday,0.9999719858169556,pca,pca
test,243,0.035981711000204086,0.18256545066833496,-0.07434369623661041,0.1815526783466339,1,1,17,workday,1.0,pca,pca
test,244,-0.06843622773885727,0.14655855298042297,-0.09125006943941116,0.16376502811908722,2,0,17,workday,0.9999459981918335,pca,pca
test,245,-0.36600208282470703,-0.011015588417649269,-0.24086010456085205,0.05427924916148186,2,0,18,workday,1.0,pca,pca
test,246,-0.5216045379638672,-0.043526750057935715,-0.3844989836215973,-0.01981431432068348,2,0,18,workday,1.0,pca,pca
test,247,-0.6277804970741272,-0.09241777658462524,-0.4254492521286011,-0.025151845067739487,2,0,19,workday,1.0,pca,pca
test,248,-0.6027686595916748,-0.10172653198242188,-0.4365609288215637,-0.02782377600669861,2,0,19,workday,1.0,pca,pca
test,249,-0.5215842127799988,-0.058802530169487,-0.39527225494384766,-0.023149598389863968,2,0,20,workday,1.0,pca,pca
test,250,-0.42359524965286255,-0.03338922932744026,-0.35248681902885437,-0.02713574655354023,2,0,20,workday,1.0,pca,pca
test,251,-0.37514540553092957,-0.04941074922680855,-0.3080979585647583,-0.021425286307930946,2,0,21,workday,1.0,pca,pca
test,252,-0.29466482996940613,-0.023395925760269165,-0.27736344933509827,-0.02145925723016262,2,0,21,workday,1.0,pca,pca
test,253,-0.23597918450832367,0.10395753383636475,-0.21548433601856232,-0.024161076173186302,2,0,22,workday,1.0,pca,pca
test,254,-0.25710490345954895,0.05519942566752434,-0.14843349158763885,-0.019066467881202698,2,0,22,workday,1.0,pca,pca
test,255,-0.0565241314470768,0.01783883199095726,-0.060233913362026215,0.005334728397428989,1,1,23,workday,1.0,pca,pca
test,256,0.22831085324287415,0.040161244571208954,0.09939064830541611,0.034156519919633865,1,1,23,workday,1.0,pca,pca
test,257,0.36555999517440796,-0.0699281319975853,0.2534990906715393,0.04906337708234787,0,2,0,workday,1.0,pca,pca
test,258,0.4735739231109619,-0.11432334035634995,0.3725111484527588,0.04480525106191635,0,2,0,workday,1.0,pca,pca
test,259,0.5414110422134399,-0.07182712852954865,0.46348413825035095,0.04086585342884064,0,2,1,workday,1.0,pca,pca
test,260,0.7642495632171631,-0.01869906857609749,0.5213829278945923,0.024471772834658623,0,2,1,workday,1.0,pca,pca
test,261,0.7783457040786743,-0.002333003794774413,0.5691766142845154,0.01960308849811554,0,2,2,workday,1.0,pca,pca
test,262,0.8150404691696167,0.0022397926077246666,0.6005815863609314,0.014377661980688572,0,2,2,workday,1.0,pca,pca
test,263,0.8534922003746033,-0.025307318195700645,0.6332569122314453,0.02262239158153534,0,2,3,workday,1.0,pca,pca
test,264,0.8533007502555847,-0.026039279997348785,0.6563738584518433,0.009499051608145237,0,2,3,workday,1.0,pca,pca
test,265,0.8576735258102417,-0.1262284368276596,0.6635771989822388,-0.0015859758714213967,0,2,4,workday,1.0,pca,pca
test,266,0.8468852639198303,-0.1230064108967781,0.6686582565307617,-0.01922418363392353,0,2,4,workday,1.0,pca,pca
test,267,0.6908308863639832,0.08725401759147644,0.6347249746322632,-0.06518059968948364,0,2,5,workday,1.0,pca,pca
test,268,0.7163397073745728,0.0940740630030632,0.6306178569793701,-0.11851517856121063,0,2,5,workday,1.0,pca,pca
test,269,0.35426411032676697,-0.26817333698272705,0.5624589323997498,-0.2638091444969177,0,2,6,workday,1.0,pca,pca
test,270,0.14992059767246246,-0.28493183851242065,0.470845103263855,-0.3441348075866699,2,0,6,workday,1.0,pca,pca
test,271,-0.057375505566596985,-0.1168668270111084,0.20989729464054108,-0.42603179812431335,2,0,7,workday,0.8926429748535156,pca,pca
test,272,-0.3203343152999878,-0.2797236144542694,-0.03582730144262314,-0.41835594177246094,2,0,7,workday,1.0,pca,pca
test,273,-0.5822597742080688,-0.45692965388298035,-0.2478167563676834,-0.4249331057071686,2,0,8,workday,1.0,pca,pca
test,274,-0.6124001741409302,-0.40156498551368713,-0.31667545437812805,-0.31519824266433716,2,0,8,workday,1.0,pca,pca
test,275,-0.6574627161026001,-0.3740662932395935,-0.38630741834640503,-0.27571481466293335,2,0,9,workday,1.0,pca,pca
test,276,-0.5653916001319885,-0.3239607512950897,-0.35492005944252014,-0.18062466382980347,2,0,9,workday,1.0,pca,pca
test,277,-0.35890865325927734,-0.10917267203330994,-0.31987422704696655,-0.10856584459543228,2,0,10,workday,1.0,pca,pca
test,278,-0.15146249532699585,-0.020272061228752136,-0.2542502284049988,-0.025875212624669075,2,0,10,workday,1.0,pca,pca
test,279,-0.057808343321084976,0.12795639038085938,-0.22084176540374756,0.03496702015399933,1,1,11,workday,1.0,pca,pca
test,280,-0.019009454175829887,0.15090148150920868,-0.17110008001327515,0.06412191689014435,1,1,11,workday,1.0,pca,pca
test,281,-0.11155377328395844,0.1451944261789322,-0.18541668355464935,0.06572403758764267,1,1,12,workday,1.0,pca,pca
test,282,-0.12280284613370895,0.17306940257549286,-0.21267691254615784,0.06867170333862305,1,1,12,workday,1.0,pca,pca
test,283,-0.09848906844854355,0.19497328996658325,-0.22032427787780762,0.07809361070394516,1,1,13,workday,1.0,pca,pca
test,284,0.0050429124385118484,0.19717828929424286,-0.18016697466373444,0.10288140177726746,1,1,13,workday,1.0,pca,pca
test,285,-0.05329153686761856,0.15942059457302094,-0.1635531783103943,0.10257946699857712,1,1,14,workday,1.0,pca,pca
test,286,-0.05817171931266785,0.14546693861484528,-0.16639481484889984,0.09406452625989914,1,1,14,workday,0.9969889521598816,pca,pca
test,287,-0.16894032061100006,0.17713211476802826,-0.20586077868938446,0.08906731009483337,2,0,15,workday,1.0,pca,pca
test,288,-0.21974192559719086,0.15433527529239655,-0.223099946975708,0.10629577189683914,2,0,15,workday,1.0,pca,pca
test,289,-0.13419239223003387,0.23360615968704224,-0.2010093778371811,0.12180785834789276,1,1,16,workday,0.819808840751648,pca,pca
test,290,0.06001395732164383,0.21314246952533722,-0.10950713604688644,0.14172552525997162,1,1,16,workday,1.0,pca,pca
test,291,0.1453910917043686,0.17146147787570953,-0.015698576346039772,0.15809281170368195,1,1,17,workday,1.0,pca,pca
test,292,0.03102276287972927,0.1069469153881073,-0.06273528188467026,0.14694921672344208,1,1,17,workday,1.0,pca,pca
test,293,-0.28799453377723694,-0.034285787492990494,-0.2166931927204132,0.05026831105351448,2,0,18,workday,1.0,pca,pca
test,294,-0.4909633696079254,0.02696617878973484,-0.344654381275177,-0.01733299531042576,2,0,18,workday,1.0,pca,pca
test,295,-0.5599914789199829,0.034403517842292786,-0.44805142283439636,-0.050263840705156326,2,0,19,workday,1.0,pca,pca
test,296,-0.589353621006012,0.01451796106994152,-0.48340168595314026,-0.07144027948379517,2,0,19,workday,1.0,pca,pca
test,297,-0.5492360591888428,0.08190727233886719,-0.4074770212173462,-0.041794709861278534,2,0,20,workday,1.0,pca,pca
test,298,-0.4752127528190613,0.08774165064096451,-0.36089441180229187,-0.038267649710178375,2,0,20,workday,1.0,pca,pca
test,299,-0.4588727056980133,0.004120720084756613,-0.3733179569244385,-0.06778085231781006,2,0,21,workday,1.0,pca,pca
test,300,-0.4886704385280609,-0.005744282156229019,-0.3678916394710541,-0.07287521660327911,2,0,21,workday,1.0,pca,pca
test,301,-0.4151704013347626,0.15407419204711914,-0.3265033960342407,-0.07352757453918457,2,0,22,workday,1.0,pca,pca
test,302,-0.3149072229862213,0.04472997412085533,-0.23905660212039948,-0.0538116954267025,2,0,22,workday,1.0,pca,pca
test,303,-0.18695516884326935,0.08365309983491898,-0.16273103654384613,-0.04846370965242386,2,0,23,workday,1.0,pca,pca
test,304,-0.044472601264715195,0.005064815282821655,0.0012589695397764444,-0.02244996279478073,2,0,23,workday,0.9999614953994751,pca,pca
test,305,0.20251049101352692,-0.1117265522480011,0.14936301112174988,0.017896423116326332,1,1,0,workday,1.0,pca,pca
test,306,0.3019372820854187,-0.1650519222021103,0.29186588525772095,0.020471705123782158,0,2,0,workday,1.0,pca,pca
test,307,0.536161482334137,-0.05815666541457176,0.40854376554489136,0.026836609467864037,0,2,1,workday,1.0,pca,pca
test,308,0.6584381461143494,-0.06439077854156494,0.48246634006500244,0.013249189592897892,0,2,1,workday,1.0,pca,pca
test,309,0.7700501084327698,-0.027623802423477173,0.5316979289054871,0.0018169451504945755,0,2,2,workday,1.0,pca,pca
test,310,0.7858291864395142,-0.024672871455550194,0.5815555453300476,0.01866716518998146,0,2,2,workday,1.0,pca,pca
test,311,0.8590816259384155,-0.035577982664108276,0.6044508218765259,0.011508720926940441,0,2,3,workday,1.0,pca,pca
test,312,0.8540396094322205,-0.027462279424071312,0.6406993865966797,0.014281237497925758,0,2,3,workday,1.0,pca,pca
test,313,0.8348528742790222,-0.13562895357608795,0.6542274951934814,0.010675597935914993,0,2,4,workday,1.0,pca,pca
test,314,0.8255035281181335,-0.11529899388551712,0.6597734093666077,-0.011816528625786304,0,2,4,workday,1.0,pca,pca
test,315,0.7151549458503723,0.08991409093141556,0.6230343580245972,-0.06930334120988846,0,2,5,workday,1.0,pca,pca
test,316,0.7016276121139526,0.09849905967712402,0.6175544261932373,-0.12238065898418427,0,2,5,workday,1.0,pca,pca
test,317,0.31146737933158875,-0.22001247107982635,0.5500314831733704,-0.2758473753929138,0,2,6,workday,1.0,pca,pca
test,318,0.14252373576164246,-0.22329585254192352,0.4568237066268921,-0.35960105061531067,1,1,6,workday,0.9974242448806763,pca,pca
test,319,-0.09225848317146301,-0.060945939272642136,0.20731018483638763,-0.4396953284740448,2,0,7,workday,0.9997257590293884,pca,pca
test,320,-0.313903272151947,-0.2917359173297882,-0.013379082083702087,-0.40713995695114136,2,0,7,workday,1.0,pca,pca
test,321,-0.5656470060348511,-0.4542964696884155,-0.2216833531856537,-0.4096962511539459,2,0,8,workday,1.0,pca,pca
test,322,-0.6003337502479553,-0.4397943615913391,-0.2674030363559723,-0.2999710440635681,2,0,8,workday,1.0,pca,pca
test,323,-0.6714144349098206,-0.3596130609512329,-0.33333849906921387,-0.26294928789138794,2,0,9,workday,1.0,pca,pca
test,324,-0.5536532998085022,-0.31433743238449097,-0.33274564146995544,-0.17770807445049286,2,0,9,workday,1.0,pca,pca
test,325,-0.30102214217185974,-0.10833990573883057,-0.29592907428741455,-0.10176952183246613,2,0,10,workday,1.0,pca,pca
test,326,-0.1060386374592781,-0.13537506759166718,-0.2325640469789505,-0.020090939477086067,2,0,10,workday,1.0,pca,pca
test,327,-0.06467340886592865,0.05675103887915611,-0.20657099783420563,0.039073020219802856,1,1,11,workday,1.0,pca,pca
test,328,0.029778748750686646,0.12013772130012512,-0.15476401150226593,0.0682879239320755,1,1,11,workday,1.0,pca,pca
test,329,-0.02699178270995617,0.17325575649738312,-0.1706976294517517,0.07088465243577957,1,1,12,workday,1.0,pca,pca
test,330,-0.07429800182580948,0.17809826135635376,-0.19784608483314514,0.07507560402154922,1,1,12,workday,1.0,pca,pca
test,331,-0.08076146245002747,0.23612193763256073,-0.1823943853378296,0.09062226861715317,1,1,13,workday,1.0,pca,pca
test,332,0.035348083823919296,0.19131584465503693,-0.13507093489170074,0.12693774700164795,1,1,13,workday,1.0,pca,pca
test,333,-0.022772695869207382,0.09916123002767563,-0.15307481586933136,0.09390118718147278,1,1,14,workday,1.0,pca,pca
test,334,-0.040575455874204636,0.1662067174911499,-0.13078828155994415,0.11784424632787704,1,1,14,workday,1.0,pca,pca
test,335,-0.1444752812385559,0.18831218779087067,-0.14763197302818298,0.12557342648506165,2,0,15,workday,1.0,pca,pca
test,336,-0.17239363491535187,0.18628345429897308,-0.1700550615787506,0.11663392186164856,2,0,15,workday,1.0,pca,pca
test,337,-0.024060558527708054,0.2614131569862366,-0.1568513959646225,0.13054335117340088,1,1,16,workday,1.0,pca,pca
test,338,0.11224019527435303,0.23892125487327576,-0.057394981384277344,0.1480148881673813,1,1,16,workday,1.0,pca,pca
test,339,0.22287435829639435,0.16026270389556885,0.018329232931137085,0.16861595213413239,1,1,17,workday,1.0,pca,pca
test,340,0.15379823744297028,0.13958890736103058,-0.014502295292913914,0.15549680590629578,1,1,17,workday,1.0,pca,pca
test,341,-0.17066331207752228,0.06941574811935425,-0.14532113075256348,0.06973836570978165,2,0,18,workday,1.0,pca,pca
test,342,-0.38915035128593445,0.005100067704916,-0.2856096923351288,0.003392085898667574,2,0,18,workday,1.0,pca,pca
test,343,-0.47325074672698975,-0.029106352478265762,-0.40400567650794983,-0.038876764476299286,2,0,19,workday,1.0,pca,pca
test,344,-0.6041933298110962,-0.021045053377747536,-0.4583418369293213,-0.06550246477127075,2,0,19,workday,1.0,pca,pca
test,345,-0.5753893256187439,0.1064569503068924,-0.4319557547569275,-0.059291426092386246,2,0,20,workday,1.0,pca,pca
test,346,-0.5015003681182861,0.03734787553548813,-0.39572054147720337,-0.06472416967153549,2,0,20,workday,1.0,pca,pca
test,347,-0.5088783502578735,0.037119098007678986,-0.33666661381721497,-0.052882127463817596,2,0,21,workday,1.0,pca,pca
test,348,-0.46932920813560486,-0.038453854620456696,-0.3209821283817291,-0.05009547993540764,2,0,21,workday,1.0,pca,pca
test,349,-0.37772926688194275,0.1392001360654831,-0.3044121563434601,-0.06782696396112442,2,0,22,workday,1.0,pca,pca
test,350,-0.3801197111606598,0.07279136776924133,-0.25075167417526245,-0.05026894807815552,2,0,22,workday,1.0,pca,pca
test,351,-0.29637396335601807,-0.0005284575745463371,-0.18517188727855682,-0.029876628890633583,2,0,23,workday,1.0,pca,pca
test,352,-0.07269176840782166,-0.04449213296175003,-0.048665497452020645,-0.012421144172549248,2,0,23,workday,0.9999905824661255,pca,pca
test,353,-0.016833197325468063,-0.22709864377975464,0.07199054956436157,0.011630657128989697,2,0,0,workday,1.0,pca,pca
test,354,0.19496862590312958,-0.22197087109088898,0.235063835978508,0.029422909021377563,0,2,0,workday,0.9999706745147705,pca,pca
test,355,0.46167659759521484,-0.13922283053398132,0.35775190591812134,0.027566200122237206,0,2,1,workday,1.0,pca,pca
test,356,0.6676464080810547,-0.05954328179359436,0.4529356062412262,0.022530095651745796,0,2,1,workday,1.0,pca,pca
test,357,0.7205833792686462,-0.042141154408454895,0.5107089877128601,0.013865896500647068,0,2,2,workday,1.0,pca,pca
test,358,0.7804638147354126,-0.030651437118649483,0.5620473623275757,0.011418761685490608,0,2,2,workday,1.0,pca,pca
test,359,0.8301581144332886,-0.044139064848423004,0.5888112187385559,0.009251640178263187,0,2,3,workday,1.0,pca,pca
test,360,0.8396503329277039,-0.05798782780766487,0.6168126463890076,0.007937162183225155,0,2,3,workday,1.0,pca,pca
test,361,0.8378617167472839,-0.11671370267868042,0.652076244354248,0.023460518568754196,0,2,4,workday,1.0,pca,pca
test,362,0.8346490859985352,-0.11136531829833984,0.6538193225860596,-0.01573076844215393,0,2,4,workday,1.0,pca,pca
test,363,0.7197743654251099,0.08406270295381546,0.6293197274208069,-0.0596347451210022,0,2,5,workday,1.0,pca,pca
test,364,0.6855447888374329,0.10125759989023209,0.6180942058563232,-0.10646352916955948,0,2,5,workday,1.0,pca,pca
test,365,0.2882842421531677,-0.22082968056201935,0.5586802363395691,-0.23339278995990753,0,2,6,workday,1.0,pca,pca
test,366,0.007181850261986256,-0.21284955739974976,0.46842601895332336,-0.33771899342536926,2,0,6,workday,0.9999998807907104,pca,pca
test,367,-0.07600119709968567,-0.02519046701490879,0.2170916199684143,-0.42606958746910095,1,1,7,workday,1.0,pca,pca
test,368,-0.3237094581127167,-0.2940036356449127,-0.02163652703166008,-0.4125603437423706,2,0,7,workday,1.0,pca,pca
test,369,-0.5818719863891602,-0.469092458486557,-0.2316650152206421,-0.4100041091442108,2,0,8,workday,1.0,pca,pca
test,370,-0.6048439741134644,-0.41715094447135925,-0.3082287311553955,-0.3138474225997925,2,0,8,workday,1.0,pca,pca
test,371,-0.6177060604095459,-0.3526144325733185,-0.37869033217430115,-0.2832452952861786,2,0,9,workday,1.0,pca,pca
test,372,-0.6043757200241089,-0.3055822253227234,-0.3451804220676422,-0.1848001331090927,2,0,9,workday,1.0,pca,pca
test,373,-0.3728314936161041,-0.09490419179201126,-0.3394065797328949,-0.1230391189455986,2,0,10,workday,1.0,pca,pca
test,374,-0.18865060806274414,-0.07534589618444443,-0.2601403594017029,-0.036767806857824326,2,0,10,workday,1.0,pca,pca
test,375,-0.09311746060848236,0.09314631670713425,-0.20465601980686188,0.0321684405207634,1,1,11,workday,0.9999316930770874,pca,pca
test,376,-0.039604295045137405,0.11365286260843277,-0.17670373618602753,0.05430188402533531,1,1,11,workday,1.0,pca,pca
test,377,-0.131662517786026,0.1657577008008957,-0.18712501227855682,0.0635213851928711,2,0,12,workday,0.9999709129333496,pca,pca
test,378,-0.21186751127243042,0.16544263064861298,-0.2472321093082428,0.03664291650056839,2,0,12,workday,1.0,pca,pca
test,379,-0.10347552597522736,0.22796162962913513,-0.2281743437051773,0.06543902307748795,1,1,13,workday,1.0,pca,pca
test,380,-0.06467506289482117,0.2046942263841629,-0.16519610583782196,0.11217965185642242,1,1,13,workday,1.0,pca,pca
test,381,-0.1363615095615387,0.1565040946006775,-0.1941612958908081,0.08708297461271286,2,0,14,workday,0.9996726512908936,pca,pca
test,382,-0.13425609469413757,0.18369320034980774,-0.1948954313993454,0.0934138223528862,2,0,14,workday,1.0,pca,pca
test,383,-0.1856323778629303,0.20997831225395203,-0.20219220221042633,0.109882652759552,2,0,15,workday,1.0,pca,pca
test,384,-0.17568661272525787,0.2106311172246933,-0.17818696796894073,0.1247214749455452,2,0,15,workday,1.0,pca,pca
test,385,-0.04119604080915451,0.2448117434978485,-0.1515166014432907,0.13196662068367004,1,1,16,workday,1.0,pca,pca
test,386,0.12010575085878372,0.2252110242843628,-0.05183059722185135,0.14563550055027008,1,1,16,workday,1.0,pca,pca
test,387,0.22968433797359467,0.14763236045837402,0.0267760269343853,0.16170573234558105,1,1,17,workday,1.0,pca,pca
test,388,0.09523613750934601,0.15649905800819397,-0.03779035061597824,0.14285340905189514,1,1,17,workday,1.0,pca,pca
test,389,-0.24887654185295105,0.01688564382493496,-0.16671662032604218,0.08274265378713608,2,0,18,workday,1.0,pca,pca
test,390,-0.42645809054374695,-0.009624441154301167,-0.32499581575393677,0.0001530790759716183,2,0,18,workday,1.0,pca,pca
test,391,-0.5619335770606995,0.0239182747900486,-0.42259880900382996,-0.028152339160442352,2,0,19,workday,1.0,pca,pca
test,392,-0.6327090263366699,0.001976622501388192,-0.49504396319389343,-0.06722752749919891,2,0,19,workday,1.0,pca,pca
test,393,-0.6339502930641174,0.04250416159629822,-0.5166525840759277,-0.1024446114897728,2,0,20,workday,1.0,pca,pca
test,394,-0.6340394020080566,0.0753316879272461,-0.4670140743255615,-0.09780280292034149,2,0,20,workday,1.0,pca,pca
test,395,-0.5679273009300232,-0.01904376409947872,-0.423331618309021,-0.09081917256116867,2,0,21,workday,1.0,pca,pca
test,396,-0.5574734807014465,-0.037893492728471756,-0.3962840139865875,-0.07601135969161987,2,0,21,workday,1.0,pca,pca
test,397,-0.4413146376609802,0.1030050590634346,-0.37252670526504517,-0.07587328553199768,2,0,22,workday,1.0,pca,pca
test,398,-0.37161949276924133,0.10592097789049149,-0.30704760551452637,-0.06352777034044266,2,0,22,workday,1.0,pca,pca
test,399,-0.3244583308696747,0.07709095627069473,-0.20444776117801666,-0.026718543842434883,2,0,23,workday,1.0,pca,pca
test,400,-0.3268294334411621,0.027870384976267815,-0.17391277849674225,-0.0431312620639801,2,0,23,workday,1.0,pca,pca
test,401,-0.21472567319869995,-0.14277151226997375,-0.0875963494181633,-0.030604811385273933,2,0,0,holiday,1.0,pca,pca
test,402,-0.03247295320034027,-0.20467644929885864,0.04253183305263519,0.0029259719885885715,2,0,0,holiday,1.0,pca,pca
test,403,0.27457165718078613,-0.09933299571275711,0.20337602496147156,0.024666087701916695,0,2,1,holiday,1.0,pca,pca
test,404,0.4754370152950287,-0.11153759807348251,0.3303462564945221,0.02171044610440731,0,2,1,holiday,1.0,pca,pca
test,405,0.6008207201957703,-0.12063004076480865,0.418396532535553,0.01621836982667446,0,2,2,holiday,1.0,pca,pca
test,406,0.7305982708930969,-0.07816780358552933,0.4814264476299286,0.015782145783305168,0,2,2,holiday,1.0,pca,pca
test,407,0.7899391651153564,-0.1088406965136528,0.5274547934532166,0.011963192373514175,0,2,3,holiday,1.0,pca,pca
test,408,0.7712969183921814,-0.08638357371091843,0.5563986897468567,0.0046422239392995834,0,2,3,holiday,1.0,pca,pca
test,409,0.727893590927124,-0.2075866162776947,0.6052997708320618,0.028985321521759033,0,2,4,holiday,1.0,pca,pca
test,410,0.7916854619979858,-0.14253872632980347,0.6241450905799866,0.007597401272505522,0,2,4,holiday,1.0,pca,pca
test,411,0.7384772300720215,0.06788784265518188,0.6309489011764526,-0.02719457447528839,0,2,5,holiday,1.0,pca,pca
test,412,0.7327222228050232,0.07933691889047623,0.6163710355758667,-0.07048286497592926,0,2,5,holiday,1.0,pca,pca
test,413,0.3506295382976532,-0.17694376409053802,0.5584331154823303,-0.19454722106456757,0,2,6,holiday,1.0,pca,pca
test,414,0.15486574172973633,-0.18354374170303345,0.46807587146759033,-0.29397499561309814,1,1,6,holiday,1.0,pca,pca
test,415,-0.017110349610447884,-0.061453234404325485,0.2407941073179245,-0.3766219913959503,1,1,7,holiday,1.0,pca,pca
test,416,-0.25696876645088196,-0.2424798607826233,0.029856592416763306,-0.3733130693435669,2,0,7,holiday,1.0,pca,pca
test,417,-0.4991426169872284,-0.4998733699321747,-0.15867097675800323,-0.34118181467056274,2,0,8,holiday,1.0,pca,pca
test,418,-0.541820764541626,-0.4617024064064026,-0.2467499077320099,-0.2632414698600769,2,0,8,holiday,1.0,pca,pca
test,419,-0.5462132096290588,-0.39534541964530945,-0.32405927777290344,-0.23680420219898224,2,0,9,holiday,1.0,pca,pca
test,420,-0.516017496585846,-0.360512375831604,-0.30088984966278076,-0.15745167434215546,2,0,9,holiday,1.0,pca,pca
test,421,-0.28525006771087646,-0.17649145424365997,-0.29497307538986206,-0.08993817865848541,2,0,10,holiday,1.0,pca,pca
test,422,-0.13580304384231567,-0.12433364242315292,-0.22162023186683655,-0.01583731919527054,2,0,10,holiday,1.0,pca,pca
test,423,-0.06669888645410538,0.06065727770328522,-0.18624652922153473,0.050765261054039,1,1,11,holiday,0.9999970197677612,pca,pca
test,424,-0.012668320909142494,0.0608462356030941,-0.12315723299980164,0.08213701844215393,1,1,11,holiday,1.0,pca,pca
test,425,-0.09594277292490005,0.1620633751153946,-0.1626974493265152,0.08314099162817001,1,1,12,holiday,0.676803469657898,pca,pca
test,426,-0.11353571712970734,0.19312919676303864,-0.21253475546836853,0.07824966311454773,1,1,12,holiday,0.9988310933113098,pca,pca
test,427,-0.15327246487140656,0.1366635113954544,-0.1895156055688858,0.09972047805786133,2,0,13,holiday,0.9999997615814209,pca,pca
test,428,-0.05656535178422928,0.14008784294128418,-0.1460919976234436,0.13830912113189697,1,1,13,holiday,1.0,pca,pca
test,429,-0.048703622072935104,0.13453039526939392,-0.13504265248775482,0.12881167232990265,1,1,14,holiday,0.9999995231628418,pca,pca
test,430,-0.060368336737155914,0.15345467627048492,-0.11600504070520401,0.13935589790344238,2,0,14,holiday,0.9999998807907104,pca,pca
test,431,-0.14740800857543945,0.17076128721237183,-0.1514045149087906,0.13772623240947723,2,0,15,holiday,1.0,pca,pca
test,432,-0.13854734599590302,0.16092099249362946,-0.13949429988861084,0.1482698619365692,2,0,15,holiday,1.0,pca,pca
test,433,0.06329827010631561,0.2137325406074524,-0.10922778397798538,0.1600484400987625,1,1,16,holiday,1.0,pca,pca
test,434,0.17517806589603424,0.2023724615573883,0.00618294021114707,0.16652794182300568,1,1,16,holiday,1.0,pca,pca
test,435,0.18196959793567657,0.16319309175014496,0.045219164341688156,0.1779365986585617,1,1,17,holiday,1.0,pca,pca
test,436,0.15577363967895508,0.11938835680484772,0.0004948672722093761,0.1666049212217331,1,1,17,holiday,1.0,pca,pca
test,437,-0.21160051226615906,-0.014176920056343079,-0.16261892020702362,0.07711686939001083,2,0,18,holiday,1.0,pca,pca
test,438,-0.3993561565876007,-0.021311409771442413,-0.31248122453689575,0.010514055378735065,2,0,18,holiday,1.0,pca,pca
test,439,-0.5501391887664795,-0.10418906807899475,-0.4006710350513458,-0.001973586156964302,2,0,19,holiday,1.0,pca,pca
test,440,-0.6479341983795166,-0.049110297113657,-0.44822272658348083,-0.015917163342237473,2,0,19,holiday,1.0,pca,pca
test,441,-0.6637700796127319,0.014714211225509644,-0.503827691078186,-0.061538729816675186,2,0,20,holiday,1.0,pca,pca
test,442,-0.637117862701416,0.027157165110111237,-0.5027835369110107,-0.07533513009548187,2,0,20,holiday,1.0,pca,pca
test,443,-0.5768269300460815,-0.020149728283286095,-0.462701678276062,-0.06567003577947617,2,0,21,holiday,1.0,pca,pca
test,444,-0.5966440439224243,-0.0729297623038292,-0.4563824236392975,-0.07270587980747223,2,0,21,holiday,1.0,pca,pca
test,445,-0.4931187629699707,0.12349200248718262,-0.4199444055557251,-0.046683959662914276,2,0,22,holiday,1.0,pca,pca
test,446,-0.5275475382804871,0.07858925312757492,-0.3879099488258362,-0.03237096965312958,2,0,22,holiday,1.0,pca,pca
