split,sample_index,e_dim1,e_dim2,z_dim1,z_dim2,gmm_cluster_id,selected_expert_hungarian,hour,workday_or_holiday,gmm_confidence,embedding_method_e,embedding_method_z
test,224,0.08858265727758408,0.2693799138069153,0.11896467953920364,-0.3406679332256317,1,2,7,workday,1.0,pca,pca
test,225,0.08771896362304688,-0.015530556440353394,-0.11420367658138275,-0.34464898705482483,1,2,8,workday,1.0,pca,pca
test,226,0.31012052297592163,-0.15784518420696259,-0.18361660838127136,-0.2452687919139862,0,0,8,workday,1.0,pca,pca
test,227,0.5142697095870972,-0.1966516226530075,-0.2803233563899994,-0.22977861762046814,0,0,9,workday,1.0,pca,pca
test,228,0.5225667953491211,-0.1859385073184967,-0.2571612000465393,-0.14753544330596924,0,0,9,workday,1.0,pca,pca
test,229,0.2471386194229126,0.08252736926078796,-0.2584851086139679,-0.08313088119029999,0,0,10,workday,1.0,pca,pca
test,230,0.057687923312187195,0.22796082496643066,-0.16416077315807343,0.026861019432544708,1,2,10,workday,1.0,pca,pca
test,231,0.04355183243751526,0.20066161453723907,-0.09854621440172195,0.08768704533576965,1,2,11,workday,0.9999998807907104,pca,pca
test,232,-0.06253711134195328,0.2458513379096985,-0.058649055659770966,0.11442666500806808,1,2,11,workday,1.0,pca,pca
test,233,-0.06793434172868729,0.182530477643013,-0.09802069514989853,0.12298411130905151,1,2,12,workday,1.0,pca,pca
test,234,0.10142482072114944,0.289105623960495,-0.12438766658306122,0.12349710613489151,1,2,12,workday,1.0,pca,pca
test,235,0.017890475690364838,0.2481597661972046,-0.1609712839126587,0.12321764975786209,1,2,13,workday,1.0,pca,pca
test,236,0.03467223420739174,0.3256983458995819,-0.11610730737447739,0.15942133963108063,1,2,13,workday,1.0,pca,pca
test,237,0.23021432757377625,0.36373046040534973,-0.0661529079079628,0.17663276195526123,1,2,14,workday,1.0,pca,pca
test,238,0.2650008797645569,0.39684414863586426,-0.08612192422151566,0.15754713118076324,0,0,14,workday,0.9951292276382446,pca,pca
test,239,0.2833872437477112,0.3502555191516876,-0.1612580567598343,0.1413501650094986,0,0,15,workday,1.0,pca,pca
test,240,0.2881901264190674,0.25747179985046387,-0.18029457330703735,0.16049961745738983,0,0,15,workday,1.0,pca,pca
test,241,0.2129715234041214,0.3801514506340027,-0.20606158673763275,0.16810530424118042,1,2,16,workday,1.0,pca,pca
test,242,0.14610394835472107,0.3690004050731659,-0.14014415442943573,0.18681377172470093,1,2,16,workday,1.0,pca,pca
test,243,0.028623444959521294,0.3910983204841614,-0.09569375216960907,0.21090474724769592,1,2,17,workday,1.0,pca,pca
test,244,0.11037978529930115,0.3888714909553528,-0.113614022731781,0.18885007500648499,1,2,17,workday,1.0,pca,pca
test,245,0.35020017623901367,0.174383744597435,-0.28115567564964294,0.06385537981987,0,0,18,workday,1.0,pca,pca
test,246,0.5255792140960693,-0.05188022181391716,-0.4486527442932129,-0.028186552226543427,0,0,18,workday,1.0,pca,pca
test,247,0.716668426990509,-0.4876607656478882,-0.4956323504447937,-0.033508457243442535,0,0,19,workday,1.0,pca,pca
test,248,0.7252463698387146,-0.5304205417633057,-0.5035523772239685,-0.033543821424245834,0,0,19,workday,1.0,pca,pca
test,249,0.6063985824584961,-0.1481056809425354,-0.44895145297050476,-0.02465798705816269,0,0,20,workday,1.0,pca,pca
test,250,0.6177946329116821,0.09234481304883957,-0.39575356245040894,-0.028194347396492958,0,0,20,workday,1.0,pca,pca
test,251,0.5203766226768494,0.1729612946510315,-0.3444444239139557,-0.022267233580350876,0,0,21,workday,1.0,pca,pca
test,252,0.3880750238895416,0.25905895233154297,-0.3078184425830841,-0.02124994434416294,1,2,21,workday,1.0,pca,pca
test,253,0.3424273431301117,0.2797485888004303,-0.2418437898159027,-0.02676929160952568,1,2,22,workday,1.0,pca,pca
test,254,0.33880144357681274,0.20701855421066284,-0.17101499438285828,-0.021730320528149605,1,2,22,workday,1.0,pca,pca
test,255,-0.14924533665180206,0.2077079564332962,-0.060210343450307846,0.008894728496670723,1,2,23,workday,1.0,pca,pca
test,256,-0.4255827069282532,0.14061088860034943,0.12390891462564468,0.042054273188114166,1,2,23,workday,1.0,pca,pca
test,257,-0.5306248664855957,0.1614929437637329,0.29349809885025024,0.059720396995544434,1,2,0,workday,0.7951117753982544,pca,pca
test,258,-0.6589587330818176,0.0728304460644722,0.43935835361480713,0.05608649179339409,2,1,0,workday,1.0,pca,pca
test,259,-0.6652198433876038,-0.014094708487391472,0.5454694032669067,0.049766167998313904,2,1,1,workday,1.0,pca,pca
test,260,-0.8581123352050781,-0.11987840384244919,0.6126833558082581,0.03117404878139496,2,1,1,workday,1.0,pca,pca
test,261,-0.8933219313621521,-0.07345061004161835,0.6679204106330872,0.027701033279299736,2,1,2,workday,1.0,pca,pca
test,262,-0.9272541999816895,-0.1291384994983673,0.7034660577774048,0.022334478795528412,2,1,2,workday,1.0,pca,pca
test,263,-0.9153748750686646,-0.4028717875480652,0.740959107875824,0.0314500629901886,2,1,3,workday,1.0,pca,pca
test,264,-0.9165588021278381,-0.4572991728782654,0.7690625786781311,0.016979310661554337,2,1,3,workday,1.0,pca,pca
test,265,-0.9039658308029175,-0.5069341659545898,0.7765025496482849,0.0032630949281156063,2,1,4,workday,1.0,pca,pca
test,266,-0.9010362029075623,-0.5329331159591675,0.7819293737411499,-0.015764927491545677,2,1,4,workday,1.0,pca,pca
test,267,-0.9148957133293152,-0.19783638417720795,0.7437503933906555,-0.06635984033346176,2,1,5,workday,1.0,pca,pca
test,268,-0.9206012487411499,-0.18302994966506958,0.73895663022995,-0.12828809022903442,2,1,5,workday,1.0,pca,pca
test,269,-0.5210025310516357,0.12014514952898026,0.6606076955795288,-0.2956884503364563,1,2,6,workday,1.0,pca,pca
test,270,-0.31323981285095215,0.1505749374628067,0.5535281300544739,-0.3880329132080078,1,2,6,workday,1.0,pca,pca
test,271,-0.0896204486489296,0.1357044130563736,0.2675113379955292,-0.4751010537147522,1,2,7,workday,1.0,pca,pca
test,272,0.12079179286956787,-0.11980822682380676,-0.014073173515498638,-0.46675100922584534,0,0,7,workday,1.0,pca,pca
test,273,0.5046367645263672,-0.40863242745399475,-0.2605329751968384,-0.4744945466518402,0,0,8,workday,1.0,pca,pca
test,274,0.6978362798690796,-0.5184378623962402,-0.349281370639801,-0.3581906855106354,0,0,8,workday,1.0,pca,pca
test,275,0.7958207130432129,-0.5546295642852783,-0.4264693260192871,-0.30855080485343933,0,0,9,workday,1.0,pca,pca
test,276,0.7350560426712036,-0.3211570084095001,-0.39666834473609924,-0.20509402453899384,0,0,9,workday,1.0,pca,pca
test,277,0.6834530234336853,-0.21563193202018738,-0.35820746421813965,-0.12471438199281693,0,0,10,workday,1.0,pca,pca
test,278,0.46856120228767395,0.06759870052337646,-0.2942645847797394,-0.03461042046546936,0,0,10,workday,1.0,pca,pca
test,279,0.2913593649864197,0.1330140084028244,-0.25960707664489746,0.034159354865550995,0,0,11,workday,1.0,pca,pca
test,280,0.12014009803533554,0.19071324169635773,-0.20740875601768494,0.06808336824178696,1,2,11,workday,1.0,pca,pca
test,281,0.18387748301029205,0.001847691717557609,-0.22940951585769653,0.06903927773237228,0,0,12,workday,0.9987323880195618,pca,pca
test,282,0.19792000949382782,0.08545253425836563,-0.2538747787475586,0.07606220990419388,1,2,12,workday,0.999998927116394,pca,pca
test,283,0.16762253642082214,0.04350893944501877,-0.2666712999343872,0.08688247203826904,1,2,13,workday,0.8596388697624207,pca,pca
test,284,0.0908764898777008,0.24081619083881378,-0.21988533437252045,0.11793412268161774,1,2,13,workday,1.0,pca,pca
test,285,0.2088427096605301,0.2641061842441559,-0.19398616254329681,0.12173537164926529,1,2,14,workday,1.0,pca,pca
test,286,0.2445158064365387,0.31115809082984924,-0.19327490031719208,0.11431389302015305,1,2,14,workday,0.9999988079071045,pca,pca
test,287,0.33037394285202026,0.18289341032505035,-0.2430480718612671,0.10337769240140915,0,0,15,workday,1.0,pca,pca
test,288,0.31464454531669617,0.1908486783504486,-0.2640187740325928,0.12071682512760162,0,0,15,workday,1.0,pca,pca
test,289,0.20610082149505615,0.35531115531921387,-0.2455921769142151,0.1365949958562851,1,2,16,workday,1.0,pca,pca
test,290,-0.0689115822315216,0.2848038971424103,-0.14152590930461884,0.16249780356884003,1,2,16,workday,1.0,pca,pca
test,291,-0.07163818925619125,0.3610956072807312,-0.03872533142566681,0.1865435242652893,1,2,17,workday,1.0,pca,pca
test,292,-0.010927320457994938,0.2430875152349472,-0.09857974946498871,0.16355563700199127,1,2,17,workday,1.0,pca,pca
test,293,0.1362299919128418,0.1822039783000946,-0.2693559229373932,0.05766993388533592,1,2,18,workday,0.9999850988388062,pca,pca
test,294,0.4382018744945526,-0.11138467490673065,-0.41719359159469604,-0.024533715099096298,0,0,18,workday,1.0,pca,pca
test,295,0.6264872550964355,-0.4662649929523468,-0.5380573272705078,-0.06614667922258377,0,0,19,workday,1.0,pca,pca
test,296,0.6181548237800598,-0.43037447333335876,-0.5788025259971619,-0.09100411087274551,0,0,19,workday,1.0,pca,pca
test,297,0.5420594215393066,-0.2429659515619278,-0.49782097339630127,-0.05994269251823425,0,0,20,workday,1.0,pca,pca
test,298,0.4966506361961365,-0.09632771462202072,-0.4416847825050354,-0.05423906445503235,0,0,20,workday,1.0,pca,pca
test,299,0.564704954624176,0.033334121108055115,-0.44807299971580505,-0.08683634549379349,0,0,21,workday,1.0,pca,pca
test,300,0.6551877856254578,0.11623334884643555,-0.4464474320411682,-0.09828255325555801,0,0,21,workday,1.0,pca,pca
test,301,0.49328717589378357,0.018065674230456352,-0.4000055193901062,-0.09984542429447174,0,0,22,workday,1.0,pca,pca
test,302,0.502189040184021,0.1891651451587677,-0.28813430666923523,-0.06947554647922516,0,0,22,workday,1.0,pca,pca
test,303,0.27187299728393555,0.1711064726114273,-0.1990581899881363,-0.06252816319465637,0,0,23,workday,0.9989914298057556,pca,pca
test,304,-0.06569712609052658,0.19321882724761963,-0.01132743526250124,-0.03126533329486847,1,2,23,workday,1.0,pca,pca
test,305,-0.3986283838748932,0.07947814464569092,0.169244647026062,0.017402319237589836,1,2,0,workday,1.0,pca,pca
test,306,-0.5474465489387512,0.12545239925384521,0.32940447330474854,0.022913144901394844,2,1,0,workday,0.7700408697128296,pca,pca
test,307,-0.6654530167579651,0.007945192977786064,0.46656179428100586,0.035017360001802444,2,1,1,workday,1.0,pca,pca
test,308,-0.7657667398452759,-0.11818521469831467,0.5565891265869141,0.021214883774518967,2,1,1,workday,1.0,pca,pca
test,309,-0.8689469695091248,-0.046635717153549194,0.6205116510391235,0.008043577894568443,2,1,2,workday,1.0,pca,pca
test,310,-0.8870127201080322,-0.11170173436403275,0.6814817786216736,0.02753898873925209,2,1,2,workday,1.0,pca,pca
test,311,-0.8943657279014587,-0.3747171461582184,0.7107763290405273,0.018042612820863724,2,1,3,workday,1.0,pca,pca
test,312,-0.887463390827179,-0.4245767891407013,0.7546189427375793,0.019508179277181625,2,1,3,workday,1.0,pca,pca
test,313,-0.8809289932250977,-0.4714146852493286,0.7707201838493347,0.012175510637462139,2,1,4,workday,1.0,pca,pca
test,314,-0.88337242603302,-0.4989175796508789,0.7787711024284363,-0.017124218866229057,2,1,4,workday,1.0,pca,pca
test,315,-0.9173283576965332,-0.1524582952260971,0.7384189367294312,-0.08838528394699097,2,1,5,workday,1.0,pca,pca
test,316,-0.8933464884757996,-0.1923903375864029,0.7342619299888611,-0.15246517956256866,2,1,5,workday,1.0,pca,pca
test,317,-0.4117754399776459,0.032701440155506134,0.6567230224609375,-0.335310161113739,1,2,6,workday,1.0,pca,pca
test,318,-0.24763043224811554,0.08170142024755478,0.5493491888046265,-0.428312212228775,1,2,6,workday,1.0,pca,pca
test,319,-0.10884664207696915,0.2248862087726593,0.26573753356933594,-0.5157005786895752,1,2,7,workday,1.0,pca,pca
test,320,0.127799853682518,-0.1406058371067047,0.0072721634060144424,-0.4707087576389313,1,2,7,workday,1.0,pca,pca
test,321,0.46503037214279175,-0.48236775398254395,-0.24629583954811096,-0.47336071729660034,0,0,8,workday,1.0,pca,pca
test,322,0.604570746421814,-0.4676487445831299,-0.3113587498664856,-0.3477078080177307,0,0,8,workday,1.0,pca,pca
test,323,0.7740707993507385,-0.5590759515762329,-0.39001184701919556,-0.3028795123100281,0,0,9,workday,1.0,pca,pca
test,324,0.7420897483825684,-0.3702123463153839,-0.39395052194595337,-0.20598582923412323,0,0,9,workday,1.0,pca,pca
test,325,0.672867476940155,-0.21895872056484222,-0.35373368859291077,-0.11780781298875809,0,0,10,workday,1.0,pca,pca
test,326,0.21192145347595215,0.1210973709821701,-0.28178834915161133,-0.027994686737656593,0,0,10,workday,0.9999560117721558,pca,pca
test,327,0.3378790020942688,0.21059247851371765,-0.25220146775245667,0.041094470769166946,0,0,11,workday,1.0,pca,pca
test,328,0.07572714984416962,0.25664475560188293,-0.19247175753116608,0.07465682923793793,1,2,11,workday,1.0,pca,pca
test,329,0.16502124071121216,0.20561890304088593,-0.2081529200077057,0.07997019588947296,1,2,12,workday,0.9866341352462769,pca,pca
test,330,0.2054043561220169,0.12328892201185226,-0.23527304828166962,0.08668972551822662,0,0,12,workday,1.0,pca,pca
test,331,0.17708463966846466,0.1566908061504364,-0.21909144520759583,0.1025226041674614,0,0,13,workday,0.9999998807907104,pca,pca
test,332,-0.0264037624001503,0.25625842809677124,-0.16330936551094055,0.14292429387569427,1,2,13,workday,1.0,pca,pca
test,333,0.1909082978963852,0.3068571388721466,-0.17933326959609985,0.10999050736427307,1,2,14,workday,0.9999951124191284,pca,pca
test,334,0.2134680449962616,0.32336676120758057,-0.15958483517169952,0.1343463659286499,0,0,14,workday,0.9933566451072693,pca,pca
test,335,0.3345397412776947,0.22642594575881958,-0.1750902235507965,0.1436242312192917,0,0,15,workday,1.0,pca,pca
test,336,0.29754379391670227,0.2813403308391571,-0.20102496445178986,0.13257016241550446,0,0,15,workday,1.0,pca,pca
test,337,0.02726663462817669,0.296844482421875,-0.180747389793396,0.1497066468000412,1,2,16,workday,1.0,pca,pca
test,338,-0.16887429356575012,0.3329452872276306,-0.06632054597139359,0.16966591775417328,1,2,16,workday,1.0,pca,pca
test,339,-0.17167255282402039,0.3637457489967346,0.014765411615371704,0.1930098533630371,1,2,17,workday,1.0,pca,pca
test,340,-0.09933364391326904,0.34798166155815125,-0.022304214537143707,0.17978110909461975,1,2,17,workday,1.0,pca,pca
test,341,0.05818338319659233,0.20005570352077484,-0.16980551183223724,0.08676216006278992,1,2,18,workday,1.0,pca,pca
test,342,0.3868806064128876,-0.008203593082726002,-0.3255756199359894,0.012944159097969532,0,0,18,workday,1.0,pca,pca
test,343,0.47767823934555054,-0.3607228994369507,-0.45962512493133545,-0.037507064640522,0,0,19,workday,1.0,pca,pca
test,344,0.6641176342964172,-0.4128609597682953,-0.5227546095848083,-0.07290592044591904,0,0,19,workday,1.0,pca,pca
test,345,0.5205357074737549,-0.18665814399719238,-0.4977710545063019,-0.07106182724237442,0,0,20,workday,1.0,pca,pca
test,346,0.5234434008598328,0.02307465672492981,-0.4589438736438751,-0.07803814113140106,0,0,20,workday,1.0,pca,pca
test,347,0.6758944392204285,0.01192614808678627,-0.4027837812900543,-0.06908249109983444,0,0,21,workday,1.0,pca,pca
test,348,0.6018965840339661,0.21521411836147308,-0.39157965779304504,-0.07168703526258469,0,0,21,workday,1.0,pca,pca
test,349,0.5787329077720642,0.2054143100976944,-0.3673397898674011,-0.09045141190290451,0,0,22,workday,1.0,pca,pca
test,350,0.5885207653045654,0.15103395283222198,-0.3015974760055542,-0.06865083426237106,0,0,22,workday,1.0,pca,pca
test,351,0.340054452419281,0.1289747953414917,-0.22633296251296997,-0.045577067881822586,0,0,23,workday,1.0,pca,pca
test,352,-0.09196510910987854,0.21274258196353912,-0.061153121292591095,-0.021268686279654503,1,2,23,workday,1.0,pca,pca
test,353,-0.2542702555656433,0.15185879170894623,0.08219254016876221,0.009293291717767715,1,2,0,workday,1.0,pca,pca
test,354,-0.3979274332523346,0.09257607907056808,0.27337077260017395,0.03255084156990051,1,2,0,workday,1.0,pca,pca
test,355,-0.5775406360626221,0.09371087700128555,0.4199281632900238,0.033245399594306946,2,1,1,workday,1.0,pca,pca
test,356,-0.7593022584915161,-0.04347117245197296,0.5333431363105774,0.028206104412674904,2,1,1,workday,1.0,pca,pca
test,357,-0.8212220668792725,-0.08505555242300034,0.6004801988601685,0.018918059766292572,2,1,2,workday,1.0,pca,pca
test,358,-0.8918491005897522,-0.19064980745315552,0.6582463979721069,0.0183743704110384,2,1,2,workday,1.0,pca,pca
test,359,-0.8877828121185303,-0.39748838543891907,0.6913617849349976,0.01534866914153099,2,1,3,workday,1.0,pca,pca
test,360,-0.8877661824226379,-0.48786163330078125,0.7264295816421509,0.013662852346897125,2,1,3,workday,1.0,pca,pca
test,361,-0.8685756921768188,-0.4725791811943054,0.7677820324897766,0.029867108911275864,2,1,4,workday,1.0,pca,pca
test,362,-0.8700575828552246,-0.519284188747406,0.7714863419532776,-0.014738178811967373,2,1,4,workday,1.0,pca,pca
test,363,-0.9192920923233032,-0.16693495213985443,0.742720365524292,-0.06973513960838318,2,1,5,workday,1.0,pca,pca
test,364,-0.902397632598877,-0.1931864321231842,0.7295370101928711,-0.12566103041172028,2,1,5,workday,1.0,pca,pca
test,365,-0.38739079236984253,0.06653627753257751,0.661734938621521,-0.275301069021225,1,2,6,workday,1.0,pca,pca
test,366,-0.1561139076948166,0.09872373938560486,0.5592449903488159,-0.39041292667388916,1,2,6,workday,1.0,pca,pca
test,367,-0.08979272842407227,0.18861490488052368,0.27658405900001526,-0.4877494275569916,1,2,7,workday,1.0,pca,pca
test,368,0.1651918590068817,-0.18845456838607788,0.004787998273968697,-0.4668501913547516,1,2,7,workday,0.9989380240440369,pca,pca
test,369,0.5062592029571533,-0.4415850341320038,-0.24993054568767548,-0.46687790751457214,0,0,8,workday,1.0,pca,pca
test,370,0.5840978622436523,-0.4820117652416229,-0.33985596895217896,-0.3543562591075897,0,0,8,workday,1.0,pca,pca
test,371,0.7241570949554443,-0.4568081200122833,-0.4272921681404114,-0.3221609592437744,0,0,9,workday,1.0,pca,pca
test,372,0.7627477645874023,-0.49553072452545166,-0.39070749282836914,-0.20885926485061646,0,0,9,workday,1.0,pca,pca
test,373,0.7274639010429382,-0.21076546609401703,-0.38605067133903503,-0.137349933385849,0,0,10,workday,1.0,pca,pca
test,374,0.3704807758331299,0.06956758350133896,-0.3043939471244812,-0.04698524996638298,0,0,10,workday,1.0,pca,pca
test,375,0.32006651163101196,0.09881506860256195,-0.2463047355413437,0.03332586586475372,0,0,11,workday,1.0,pca,pca
test,376,0.17734722793102264,0.18165358901023865,-0.2166217863559723,0.05662384629249573,1,2,11,workday,0.9780216217041016,pca,pca
test,377,0.2637263238430023,0.01869167946279049,-0.22483640909194946,0.07204537093639374,0,0,12,workday,1.0,pca,pca
test,378,0.36003318428993225,-0.13117000460624695,-0.2851124405860901,0.04658254608511925,0,0,12,workday,1.0,pca,pca
test,379,0.19700002670288086,0.08118725568056107,-0.27073168754577637,0.07078558206558228,0,0,13,workday,1.0,pca,pca
test,380,0.2062874138355255,0.14293049275875092,-0.1984119862318039,0.12755094468593597,0,0,13,workday,0.9988872408866882,pca,pca
test,381,0.2776050269603729,0.2644851505756378,-0.2323642373085022,0.10065683722496033,1,2,14,workday,0.9999998807907104,pca,pca
test,382,0.26621997356414795,0.2151552140712738,-0.2353939414024353,0.1039104089140892,0,0,14,workday,1.0,pca,pca
test,383,0.35282519459724426,0.2315492182970047,-0.2477295696735382,0.11978790163993835,0,0,15,workday,1.0,pca,pca
test,384,0.3599891662597656,0.19929255545139313,-0.21233774721622467,0.1416342705488205,0,0,15,workday,1.0,pca,pca
test,385,0.06612677872180939,0.36292779445648193,-0.17849819362163544,0.15131840109825134,1,2,16,workday,1.0,pca,pca
test,386,-0.1778479814529419,0.34876447916030884,-0.06310984492301941,0.16712923347949982,1,2,16,workday,1.0,pca,pca
test,387,-0.21095426380634308,0.3464350402355194,0.023695748299360275,0.1878873109817505,1,2,17,workday,1.0,pca,pca
test,388,-0.1021464467048645,0.2727905809879303,-0.05615910515189171,0.16198745369911194,1,2,17,workday,1.0,pca,pca
test,389,0.18743181228637695,0.09699109941720963,-0.1982582062482834,0.0968567430973053,0,0,18,workday,0.7925934791564941,pca,pca
test,390,0.4217003881931305,-0.2277599424123764,-0.374790221452713,0.005371970124542713,0,0,18,workday,1.0,pca,pca
test,391,0.6589334607124329,-0.4382571578025818,-0.49067777395248413,-0.034187015146017075,0,0,19,workday,1.0,pca,pca
test,392,0.6839041709899902,-0.48443377017974854,-0.5705879926681519,-0.07721925526857376,0,0,19,workday,1.0,pca,pca
test,393,0.6731356978416443,-0.29974785447120667,-0.5943446159362793,-0.11631253361701965,0,0,20,workday,1.0,pca,pca
test,394,0.6514946222305298,-0.279313862323761,-0.542962372303009,-0.11474870145320892,0,0,20,workday,1.0,pca,pca
test,395,0.6520007848739624,0.030361799523234367,-0.5008466839790344,-0.11387527734041214,0,0,21,workday,1.0,pca,pca
test,396,0.6800510287284851,0.040883224457502365,-0.4692934453487396,-0.09908304363489151,0,0,21,workday,1.0,pca,pca
test,397,0.642267107963562,0.16632716357707977,-0.4397481381893158,-0.09660103917121887,0,0,22,workday,1.0,pca,pca
test,398,0.565424382686615,0.21900053322315216,-0.36303815245628357,-0.08148617297410965,0,0,22,workday,1.0,pca,pca
test,399,0.4613790214061737,0.1442810297012329,-0.24322135746479034,-0.037939637899398804,0,0,23,workday,1.0,pca,pca
test,400,0.37896445393562317,0.08724869787693024,-0.20049960911273956,-0.052196916192770004,0,0,23,workday,1.0,pca,pca
test,401,0.13489550352096558,0.04695163294672966,-0.10224615782499313,-0.03882971405982971,1,2,0,holiday,1.0,pca,pca
test,402,-0.24093523621559143,0.13351953029632568,0.04810779169201851,-0.0013043396174907684,1,2,0,holiday,1.0,pca,pca
test,403,-0.4560488164424896,0.18009626865386963,0.23769283294677734,0.02789156883955002,1,2,1,holiday,1.0,pca,pca
test,404,-0.5404568314552307,0.14998650550842285,0.38759908080101013,0.027781177312135696,1,2,1,holiday,0.9961181879043579,pca,pca
test,405,-0.6352722644805908,0.14958322048187256,0.49184951186180115,0.023042801767587662,2,1,2,holiday,1.0,pca,pca
test,406,-0.7372379899024963,-0.0021125406492501497,0.5647356510162354,0.02243538573384285,2,1,2,holiday,1.0,pca,pca
test,407,-0.7679033875465393,-0.30537617206573486,0.6209833025932312,0.018284786492586136,2,1,3,holiday,1.0,pca,pca
test,408,-0.7034371495246887,-0.20605219900608063,0.6552621126174927,0.008715761825442314,2,1,3,holiday,1.0,pca,pca
test,409,-0.7540486454963684,-0.3759338855743408,0.7135137319564819,0.03741893917322159,2,1,4,holiday,1.0,pca,pca
test,410,-0.8370148539543152,-0.5071401596069336,0.7369518876075745,0.012844548560678959,2,1,4,holiday,1.0,pca,pca
test,411,-0.9208415150642395,-0.17554298043251038,0.744405210018158,-0.030593523755669594,2,1,5,holiday,1.0,pca,pca
test,412,-0.9272603392601013,-0.16014200448989868,0.7263264656066895,-0.08224935084581375,2,1,5,holiday,1.0,pca,pca
test,413,-0.5805759429931641,0.0348404124379158,0.6613841652870178,-0.2268851399421692,1,2,6,holiday,0.9541159868240356,pca,pca
test,414,-0.38258978724479675,0.03807858005166054,0.5560495257377625,-0.3389216661453247,1,2,6,holiday,1.0,pca,pca
test,415,-0.210117369890213,0.12310875207185745,0.3012840151786804,-0.43094226717948914,1,2,7,holiday,1.0,pca,pca
test,416,0.01994095742702484,-0.11923690885305405,0.061254218220710754,-0.4196985363960266,1,2,7,holiday,1.0,pca,pca
test,417,0.335121214389801,-0.48654842376708984,-0.1670803427696228,-0.3881041705608368,0,0,8,holiday,1.0,pca,pca
test,418,0.4430014491081238,-0.46663224697113037,-0.26927420496940613,-0.29655858874320984,0,0,8,holiday,1.0,pca,pca
test,419,0.621013879776001,-0.4547371566295624,-0.3720383644104004,-0.27213457226753235,0,0,9,holiday,1.0,pca,pca
test,420,0.6267579197883606,-0.45291557908058167,-0.3427588641643524,-0.17884904146194458,0,0,9,holiday,1.0,pca,pca
test,421,0.5970189571380615,-0.19074761867523193,-0.3415178060531616,-0.1034398302435875,0,0,10,holiday,1.0,pca,pca
test,422,0.26515328884124756,0.06324902921915054,-0.2662258446216583,-0.025372454896569252,0,0,10,holiday,1.0,pca,pca
test,423,0.27398407459259033,0.04764735326170921,-0.22828401625156403,0.052998680621385574,0,0,11,holiday,1.0,pca,pca
test,424,0.20150630176067352,0.16064049303531647,-0.15868298709392548,0.08981345593929291,0,0,11,holiday,0.999990701675415,pca,pca
test,425,0.1929280012845993,0.05996077507734299,-0.20184843242168427,0.09122511744499207,0,0,12,holiday,1.0,pca,pca
test,426,0.24608950316905975,-0.008370261639356613,-0.2533031702041626,0.08813147991895676,0,0,12,holiday,1.0,pca,pca
test,427,0.2267497479915619,-0.020664038136601448,-0.23065869510173798,0.112518809735775,0,0,13,holiday,1.0,pca,pca
test,428,0.23537573218345642,0.12878194451332092,-0.18270395696163177,0.15770241618156433,0,0,13,holiday,1.0,pca,pca
test,429,0.17795956134796143,0.25767064094543457,-0.1700264811515808,0.14767180383205414,0,0,14,holiday,1.0,pca,pca
test,430,0.23296938836574554,0.2739529311656952,-0.14798760414123535,0.15780995786190033,0,0,14,holiday,1.0,pca,pca
test,431,0.25677868723869324,0.220860093832016,-0.1873513162136078,0.15527622401714325,0,0,15,holiday,1.0,pca,pca
test,432,0.3333838880062103,0.21714386343955994,-0.1680508852005005,0.1699434518814087,0,0,15,holiday,1.0,pca,pca
test,433,0.031544893980026245,0.3711729943752289,-0.13124215602874756,0.18352125585079193,1,2,16,holiday,1.0,pca,pca
test,434,-0.15615755319595337,0.2556198537349701,0.00227597844786942,0.1913621723651886,1,2,16,holiday,1.0,pca,pca
test,435,-0.2506568729877472,0.31820574402809143,0.04362773895263672,0.20491929352283478,1,2,17,holiday,1.0,pca,pca
test,436,-0.23597753047943115,0.23184454441070557,-0.012677743099629879,0.19013701379299164,1,2,17,holiday,1.0,pca,pca
test,437,0.10428425669670105,0.08221155405044556,-0.19190195202827454,0.09197169542312622,1,2,18,holiday,0.9942149519920349,pca,pca
test,438,0.3443022072315216,-0.09357932209968567,-0.36479178071022034,0.012949684634804726,0,0,18,holiday,1.0,pca,pca
test,439,0.6117240190505981,-0.45677632093429565,-0.4660933017730713,-0.006002522073686123,0,0,19,holiday,1.0,pca,pca
test,440,0.7933920621871948,-0.5228549838066101,-0.5237001776695251,-0.022836117073893547,0,0,19,holiday,1.0,pca,pca
test,441,0.8046762943267822,-0.4734903573989868,-0.5879296064376831,-0.0745854452252388,0,0,20,holiday,1.0,pca,pca
test,442,0.7496069073677063,-0.4320099949836731,-0.5833216905593872,-0.08965814113616943,0,0,20,holiday,1.0,pca,pca
test,443,0.6095287799835205,-0.19505178928375244,-0.548024594783783,-0.08190600574016571,0,0,21,holiday,1.0,pca,pca
test,444,0.6571155786514282,-0.10054241120815277,-0.5394421219825745,-0.09131624549627304,0,0,21,holiday,1.0,pca,pca
test,445,0.6269915103912354,-0.05821014940738678,-0.4955228269100189,-0.06079942733049393,0,0,22,holiday,1.0,pca,pca
test,446,0.6332907676696777,-0.23373639583587646,-0.45897582173347473,-0.046343281865119934,0,0,22,holiday,1.0,pca,pca
test,447,0.5293262600898743,-0.16738328337669373,-0.4843711853027344,-0.09554442763328552,0,0,23,holiday,1.0,pca,pca
test,448,0.48359355330467224,-0.13304419815540314,-0.4581466615200043,-0.0836254432797432,0,0,23,holiday,1.0,pca,pca
test,449,0.4527885615825653,-0.07773520797491074,-0.3845687210559845,-0.06272486597299576,0,0,0,holiday,1.0,pca,pca
